Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
4,4294967295,26051,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175691743635.100	,51.44,0.02,40,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""1,64,1,1;1,64,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.637,3285836,19.61,0.43,14.062,0.308,15.149,0.332,0.247,0.005,0.013,0
4,4294967295,26052,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175691743686.560	,127.54,0.02,40,0,NO,"""128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.705,8978726,47.778,0.383,31.701,0.254,37.443,0.3,56.6,0.454,0.004,0
4,4294967295,26053,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175691743814.120	,20.14,0.02,40,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.012,1296832,2.51,0.139,0.963,0.053,10.569,0.587,13.675,0.759,0.021,0
4,4294967295,26054,2,trans_TransData_3,TransData,dynamic,AI_VECTOR_CORE,1772175691743834.280	,260.62,0.02,32,0,NO,"""128,192,35,35""",FLOAT,NCHW,"""128,24,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.814,14446864,9.776,0.039,9.197,0.037,234.021,0.933,50.612,0.202,0.007,0
4,4294967295,26055,2,trans_TransData_4,TransData,dynamic,AI_VECTOR_CORE,1772175691744094.920	,3.98,0.02,6,0,NO,"""48,192,1,1""",FLOAT,NCHW,"""24,3,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048,32919,0.129,0.042,1.34,0.44,0.342,0.112,0.151,0.049,0.201,0
4,4294967295,26056,2,Conv2D2,Conv2D,dynamic,AI_CORE,1772175691744098.920	,85.3,0.02,20,0,YES,"""128,24,35,35,8;24,3,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,6,35,35,8""",FLOAT,NC1HWC0,N/A,66.577,2396765,24.929,0.374,39.592,0.595,36.832,0.553,48.422,0.727,39.097,0.587,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05
4,4294967295,26057,2,trans_TransData_5,TransData,dynamic,AI_VECTOR_CORE,1772175691744184.260	,32.12,0.04,32,0,NO,"""128,6,35,35,8""",FLOAT,NC1HWC0,"""128,48,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.428,1695053,4.596,0.156,2.926,0.099,6.463,0.22,14.367,0.488,0.023,0
4,4294967295,26058,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175691744216.400	,2.72,0.02,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.225,4005,0.293,0.132,0.759,0.341,0.313,0.141,0.143,0.064,0.195,0
4,4294967295,26059,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175691744219.280	,14.78,0.16,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.778,776035,0.014,0.001,0.647,0.06,0.714,0.066,0.013,0.001,0.448,0
4,4294967295,26060,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175691744234.100	,47.6,0.04,40,0,NO,"""128,48,35,35""",FLOAT,NCHW,"""1,48,1,1;1,48,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.216,2967542,17.367,0.421,12.356,0.3,13.7,0.332,0.406,0.01,0.013,0
4,4294967295,26061,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175691744281.720	,93.42,0.02,40,0,NO,"""128,48,35,35;1,48,1,1;1,48,1,1;1,48,1,1;1,48,1,1;1,48,1,1;1,48,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,48,35,35;1,48,1,1;1,48,1,1;1,48,1,1;1,48,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.145,6418466,35.887,0.403,19.264,0.216,27.404,0.307,43.472,0.488,0.005,0
4,4294967295,26062,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175691744375.160	,17.04,0.02,40,0,NO,"""128,48,35,35""",FLOAT,NCHW,"""128,48,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.754,1062289,1.886,0.128,0.748,0.051,8.006,0.543,10.196,0.691,0.028,0
4,4294967295,26063,2,trans_TransData_9,TransData,dynamic,AI_VECTOR_CORE,1772175691744392.220	,25.66,0.02,32,0,NO,"""128,48,35,35""",FLOAT,NCHW,"""128,6,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.378,1346562,2.456,0.105,3.668,0.157,15.586,0.667,8.107,0.347,0.024,0
4,4294967295,26064,2,trans_TransData_10,TransData,dynamic,AI_VECTOR_CORE,1772175691744417.900	,19.2,0.02,10,0,NO,"""64,48,5,5""",FLOAT,NCHW,"""150,4,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.151,308726,2.479,0.145,7.883,0.46,0.458,0.027,2.149,0.125,0.075,0
4,4294967295,26065,2,Conv2D4,Conv2D,dynamic,AI_CORE,1772175691744437.120	,297.12,0.02,20,0,YES,"""128,6,35,35,8;150,4,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,280.668,10104030,213.639,0.761,198.463,0.707,225.751,0.804,13.911,0.05,43.75,0.156,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.463
4,4294967295,26066,2,trans_TransData_11,TransData,dynamic,AI_VECTOR_CORE,1772175691744734.260	,39.86,0.02,32,0,NO,"""128,8,35,35,8""",FLOAT,NC1HWC0,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.318,2149517,6.122,0.164,3.419,0.092,9.151,0.245,18.421,0.494,0.019,0
4,4294967295,26067,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175691744774.140	,2.48,0.02,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937,3487,0.293,0.151,0.737,0.381,0.29,0.15,0.112,0.058,0.184,0
4,4294967295,26068,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175691744776.780	,13.72,0.16,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.626,693091,0.014,0.001,0.628,0.065,0.754,0.078,0.007,0.001,0.47,0
4,4294967295,26069,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175691744790.520	,50.92,0.02,40,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""1,64,1,1;1,64,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.252,3258147,19.61,0.433,13.819,0.305,14.707,0.325,0.23,0.005,0.011,0
4,4294967295,26070,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175691744841.460	,119.38,0.02,40,0,NO,"""128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.914,8273830,47.78,0.416,25.157,0.219,36.964,0.322,54.705,0.476,0.003,0
4,4294967295,26071,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175691744960.880	,20.14,0.04,40,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.977,1294350,2.51,0.14,0.934,0.052,10.81,0.601,13.394,0.745,0.019,0
4,4294967295,26072,2,trans_TransData_3,TransData,dynamic,AI_VECTOR_CORE,1772175691744981.040	,272.9,0.02,32,0,NO,"""128,192,35,35""",FLOAT,NCHW,"""128,24,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.744,15191631,9.776,0.037,9.341,0.035,246.854,0.936,52.586,0.199,0.006,0
4,4294967295,26073,2,trans_TransData_4,TransData,dynamic,AI_VECTOR_CORE,1772175691745253.960	,4.26,0.02,8,0,NO,"""64,192,1,1""",FLOAT,NCHW,"""24,4,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.186,45881,0.129,0.041,1.39,0.436,0.29,0.091,0.151,0.047,0.198,0
4,4294967295,26074,2,Conv2D2,Conv2D,dynamic,AI_CORE,1772175691745258.240	,86.44,0.02,20,0,YES,"""128,24,35,35,8;24,4,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,78.912,2840820,29.976,0.38,39.51,0.501,34.931,0.443,59.35,0.752,47.784,0.606,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.291
4,4294967295,26075,2,trans_TransData_5,TransData,dynamic,AI_VECTOR_CORE,1772175691745344.720	,39.9,0.04,32,0,NO,"""128,8,35,35,8""",FLOAT,NC1HWC0,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.254,2145829,6.122,0.164,3.487,0.094,8.439,0.227,18.635,0.5,0.019,0
4,4294967295,26076,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175691745384.640	,2.74,0.02,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197,3954,0.293,0.133,0.652,0.297,0.273,0.124,0.107,0.049,0.186,0
4,4294967295,26077,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175691745387.540	,15.42,0.16,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.387,819849,0.014,0.001,0.586,0.051,0.627,0.055,0.007,0.001,0.484,0
4,4294967295,26078,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175691745402.980	,50.74,0.02,40,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""1,64,1,1;1,64,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.372,3194797,19.611,0.442,13.602,0.307,14.581,0.329,0.213,0.005,0.011,0
4,4294967295,26079,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175691745453.740	,118.78,0.02,40,0,NO,"""128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.823,8267252,47.777,0.416,25.168,0.219,36.539,0.318,54.059,0.471,0.003,0
4,4294967295,26080,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175691745572.540	,20.38,0.02,40,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.006,1296459,2.51,0.139,0.983,0.055,10.128,0.562,13.397,0.744,0.019,0
4,4294967295,26081,2,trans_TransData_6,TransData,dynamic,AI_VECTOR_CORE,1772175691745592.940	,31.46,0.02,32,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.779,1715280,3.269,0.11,4.484,0.151,20.135,0.676,11.052,0.371,0.018,0
4,4294967295,26082,2,trans_TransData_7,TransData,dynamic,AI_VECTOR_CORE,1772175691745624.420	,15.22,0.02,12,0,NO,"""96,64,3,3""",FLOAT,NCHW,"""72,6,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.868,299548,2.199,0.159,8.659,0.624,0.386,0.028,0.267,0.019,0.056,0
4,4294967295,26083,2,Conv2D3,Conv2D,dynamic,AI_CORE,1772175691745639.680	,154.78,0.04,20,0,YES,"""128,8,35,35,8;72,6,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,144.569,5204489,125.586,0.869,73.212,0.506,108.726,0.752,17.343,0.12,65.196,0.451,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.403
4,4294967295,26084,2,trans_TransData_8,TransData,dynamic,AI_VECTOR_CORE,1772175691745794.480	,64.18,0.02,32,0,NO,"""128,12,35,35,8""",FLOAT,NC1HWC0,"""128,96,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.335,3475295,9.176,0.152,4.58,0.076,13.431,0.223,33.926,0.562,0.013,0
4,4294967295,26085,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175691745858.700	,2.92,0.04,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453,4416,0.293,0.119,0.717,0.292,0.313,0.127,0.119,0.049,0.202,0
4,4294967295,26086,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175691745861.760	,15.42,0.14,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.394,820385,0.014,0.001,0.581,0.051,0.62,0.054,0.017,0.001,0.49,0
4,4294967295,26087,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175691745877.220	,72.42,0.04,40,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""1,96,1,1;1,96,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.808,4810150,32.643,0.489,20.785,0.311,21.714,0.325,0.65,0.01,0.007,0
4,4294967295,26088,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175691745949.660	,174.9,0.02,40,0,NO,"""128,96,35,35;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,96,35,35;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.711,12291218,71.57,0.419,37.458,0.219,54.782,0.321,83.456,0.489,0.002,0
4,4294967295,26089,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175691746124.580	,27.24,0.02,40,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""128,96,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.202,1742530,3.749,0.155,1.763,0.073,14.248,0.589,19.558,0.808,0.013,0
4,4294967295,26090,2,trans_TransData_6,TransData,dynamic,AI_VECTOR_CORE,1772175691746151.840	,42.38,0.02,32,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65,2283823,4.896,0.123,5.462,0.138,28.746,0.725,19.254,0.486,0.012,0
4,4294967295,26091,2,trans_TransData_7,TransData,dynamic,AI_VECTOR_CORE,1772175691746194.260	,19.2,0.04,14,0,NO,"""96,96,3,3""",FLOAT,NCHW,"""108,6,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.368,437679,2.872,0.165,9.759,0.562,0.414,0.024,1.358,0.078,0.051,0
4,4294967295,26092,2,Conv2D3,Conv2D,dynamic,AI_CORE,1772175691746213.480	,229.84,0.02,20,0,YES,"""128,12,35,35,8;108,6,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,216.141,7781058,191.508,0.886,122.038,0.565,172.839,0.8,25.012,0.116,61.123,0.283,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.04
4,4294967295,26093,2,trans_TransData_8,TransData,dynamic,AI_VECTOR_CORE,1772175691746443.360	,62.2,0.04,32,0,NO,"""128,12,35,35,8""",FLOAT,NC1HWC0,"""128,96,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.436,3423540,9.176,0.154,4.494,0.076,12.848,0.216,33.276,0.56,0.014,0
4,4294967295,26094,2,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175691746505.580	,2.94,0.02,1,0,NO,""";""",INT64;INT64,FORMAT_ND;FORMAT_ND,"""""",INT64,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,4428,0.293,0.119,0.73,0.297,0.306,0.124,0.128,0.052,0.181,0
4,4294967295,26095,2,aclnnBatchNorm_BNTrainingReduce_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175691746508.660	,15.42,0.14,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.342,816618,0.014,0.001,0.561,0.049,0.623,0.055,0.014,0.001,0.491,0
4,4294967295,26096,2,aclnnBatchNorm_BNTrainingReduce_BNTrainingReduce,BNTrainingReduce,dynamic,AI_VECTOR_CORE,1772175691746524.100	,73.24,0.02,40,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""1,96,1,1;1,96,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.244,4841544,32.644,0.485,20.844,0.31,22.11,0.329,0.557,0.008,0.007,0
4,4294967295,26097,2,aclnnBatchNorm_BNTrainingUpdate_BNTrainingUpdate,BNTrainingUpdate,dynamic,AI_VECTOR_CORE,1772175691746597.380	,176.34,0.04,40,0,NO,"""128,96,35,35;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,96,35,35;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.683,12361150,71.57,0.417,37.399,0.218,53.775,0.313,85.236,0.496,0.002,0
4,4294967295,26098,2,aclnnInplaceRelu_Relu_Relu,Relu,dynamic,AI_VECTOR_CORE,1772175691746773.740	,27.56,0.02,40,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""128,96,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51,1764707,3.749,0.153,1.321,0.054,14.428,0.589,19.787,0.807,0.014,0
4,4294967295,26099,2,aclnnAvgPool2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175691746801.320	,291.16,0.02,32,0,NO,"""128,192,35,35""",FLOAT,NCHW,"""128,24,35,35,8""",FLOAT,NC1HWC0:1,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.456,16557479,9.776,0.034,8.53,0.03,270.578,0.941,66.59,0.232,0.007,0
4,4294967295,26101,2,aclnnAvgPool2d_Pooling5Hd_Pooling,Pooling,dynamic,AI_CORE,1772175691747095.100	,534.5,2.62,20,0,NO,"""128,24,35,35,8;2,1,16,8""",FLOAT;FLOAT,NC1HWC0:1;FRACTAL_Z,"""128,24,35,35,8""",FLOAT,NC1HWC0,N/A,505.558,18200076,228.199,0.451,500.533,0.99,336.229,0.665,85.69,0.169,93.431,0.185,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.585
4,4294967295,26102,2,aclnnAvgPool2d_TransData_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175691747629.620	,152.96,0.02,32,0,NO,"""128,24,35,35,8""",FLOAT,NC1HWC0,"""128,192,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.287,8310955,18.336,0.127,7.955,0.055,49.094,0.34,72.002,0.499,0.007,0
4,4294967295,26103,2,trans_TransData_3,TransData,dynamic,AI_VECTOR_CORE,1772175691747782.600	,86.52,0.02,32,0,NO,"""128,192,35,35""",FLOAT,NCHW,"""128,24,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.435,4805855,9.776,0.117,9.158,0.11,64.866,0.777,49.703,0.596,0.007,0
4,4294967295,26104,2,trans_TransData_4,TransData,dynamic,AI_VECTOR_CORE,1772175691747869.140	,3.6,0.02,5,0,NO,"""32,192,1,1""",FLOAT,NCHW,"""24,2,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681,24125,0.108,0.04,1.307,0.488,0.318,0.119,0.353,0.132,0.196,0
4,4294967295,26105,2,Conv2D2,Conv2D,dynamic,AI_CORE,1772175691747872.760	,58.06,0.02,20,0,YES,"""128,24,35,35,8;24,2,16,8""",FLOAT;FLOAT,NC1HWC0;FRACTAL_Z,"""128,4,35,35,8""",FLOAT,NC1HWC0,N/A,50.865,1831149,20.083,0.395,39.177,0.77,35.978,0.707,33.764,0.664,28.753,0.565,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.608
